This file is created for TexTools software, Resmat Corp 
ODF file name: solodf.HODF 

B	500	0 
	46.44	104.58	65.47	1
	53.09	80.51	30.61	1
	60.25	41.42	19.19	1
	98.39	89.69	46.06	1
	33.93	62.88	103.24	1
	39.58	69.03	18.27	1
	60.30	40.95	16.48	1
	60.98	40.07	20.75	1
	43.17	72.51	21.53	1
	134.56	36.76	9.99	1
	6.60	17.99	78.14	1
	95.38	84.89	73.80	1
	56.90	30.85	338.89	1
	46.69	104.37	65.24	1
	53.80	32.08	341.73	1
	47.36	73.57	21.70	1
	331.37	56.71	81.26	1
	39.56	68.97	108.23	1
	40.54	17.15	43.56	1
	1.39	43.94	89.98	1
	33.09	61.87	12.50	1
	14.61	47.06	91.49	1
	330.47	58.11	80.44	1
	23.47	39.74	86.59	1
	30.88	59.27	100.59	1
	39.16	68.58	17.89	1
	95.54	95.72	19.07	1
	134.37	74.60	66.46	1
	102.13	90.80	42.17	1
	74.50	91.17	47.66	1
	15.58	81.89	53.62	1
	38.65	68.05	17.42	1
	44.58	73.80	22.82	1
	46.94	104.14	64.98	1
	357.56	40.80	90.05	1
	36.47	45.00	359.99	1
	79.87	27.62	52.41	1
	346.11	47.62	88.53	1
	62.69	29.75	334.99	1
	49.61	101.67	61.99	1
	42.66	34.86	77.95	1
	91.03	90.66	35.40	1
	79.50	52.66	79.53	1
	25.88	42.09	88.34	1
	330.92	57.13	80.92	1
	46.81	104.25	65.11	1
	356.48	71.08	87.77	1
	69.89	28.60	59.78	1
	121.21	96.64	33.18	1
	30.78	59.36	10.55	1
	358.20	54.26	90.41	1
	43.80	106.89	67.88	1
	62.53	91.28	47.63	1
	46.34	75.34	24.44	1
	80.60	27.62	51.94	1
	29.35	57.42	9.30	1
	48.50	102.66	63.21	1
	34.58	63.62	103.81	1
	31.57	60.11	11.19	1
	0.54	40.85	0.11	1
	18.39	41.36	87.75	1
	22.33	48.92	2.17	1
	30.25	58.53	10.06	1
	80.21	27.65	52.24	1
	86.13	13.74	335.04	1
	37.25	66.57	16.17	1
	98.58	27.59	38.63	1
	46.21	33.51	75.71	1
	40.30	69.75	18.92	1
	26.30	54.31	6.98	1
	95.05	90.87	22.05	1
	346.62	80.35	36.18	1
	103.28	88.99	48.48	1
	91.90	90.21	53.33	1
	31.62	60.30	101.26	1
	317.44	34.44	102.23	1
	7.88	46.62	90.47	1
	332.40	20.00	110.03	1
	352.60	41.22	90.56	1
	99.93	27.61	307.75	1
	92.46	90.04	41.20	1
	63.84	37.20	10.92	1
	53.74	80.95	31.19	1
	47.93	33.01	74.65	1
	54.19	81.43	31.96	1
	50.82	100.89	61.09	1
	42.44	16.40	42.84	1
	43.61	36.63	80.07	1
	340.63	49.60	87.44	1
	124.23	97.93	32.34	1
	89.30	27.37	45.52	1
	33.33	45.41	0.37	1
	81.12	27.60	51.57	1
	81.18	89.55	42.59	1
	329.12	59.43	79.38	1
	58.41	83.68	34.87	1
	32.78	61.54	12.23	1
	39.57	69.01	18.26	1
	86.88	92.78	348.70	1
	351.45	48.87	89.24	1
	55.44	81.98	32.46	1
	47.40	76.22	25.42	1
	330.64	57.77	80.62	1
	4.89	43.85	89.82	1
	134.19	105.30	23.60	1
	40.67	70.11	19.25	1
	109.15	28.54	30.81	1
	355.07	41.33	90.29	1
	316.28	34.05	12.91	1
	340.28	41.06	92.58	1
	358.91	45.71	89.99	1
	35.49	64.39	104.46	1
	357.77	34.86	89.71	1
	46.07	104.89	65.81	1
	94.62	85.03	69.65	1
	86.10	27.41	317.89	1
	82.45	75.85	80.98	1
	326.12	35.12	98.52	1
	134.28	74.45	66.75	1
	4.12	61.09	90.17	1
	41.26	109.30	70.21	1
	47.32	33.35	75.12	1
	28.16	56.40	98.42	1
	26.87	93.69	78.59	1
	29.66	58.25	9.66	1
	226.44	104.58	65.47	1
	233.09	80.51	30.61	1
	240.25	41.42	19.19	1
	278.39	89.69	46.06	1
	213.93	62.88	103.24	1
	219.58	69.03	18.27	1
	240.30	40.95	16.48	1
	240.98	40.07	20.75	1
	223.17	72.51	21.53	1
	314.56	36.76	9.99	1
	186.60	17.99	78.14	1
	275.38	84.89	73.80	1
	236.90	30.85	338.89	1
	226.69	104.37	65.24	1
	233.80	32.08	341.73	1
	227.36	73.57	21.70	1
	151.37	56.71	81.26	1
	219.56	68.97	108.23	1
	220.54	17.15	43.56	1
	181.39	43.94	89.98	1
	213.09	61.87	12.50	1
	194.61	47.06	91.49	1
	150.47	58.11	80.44	1
	203.47	39.74	86.59	1
	210.88	59.27	100.59	1
	219.16	68.58	17.89	1
	275.54	95.72	19.07	1
	314.37	74.60	66.46	1
	282.13	90.80	42.17	1
	254.50	91.17	47.66	1
	195.58	81.89	53.62	1
	218.65	68.05	17.42	1
	224.58	73.80	22.82	1
	226.94	104.14	64.98	1
	177.56	40.80	90.05	1
	216.47	45.00	359.99	1
	259.87	27.62	52.41	1
	166.11	47.62	88.53	1
	242.69	29.75	334.99	1
	229.61	101.67	61.99	1
	222.66	34.86	77.95	1
	271.03	90.66	35.40	1
	259.50	52.66	79.53	1
	205.88	42.09	88.34	1
	150.92	57.13	80.92	1
	226.81	104.25	65.11	1
	176.48	71.08	87.77	1
	249.89	28.60	59.78	1
	301.21	96.64	33.18	1
	210.78	59.36	10.55	1
	178.20	54.26	90.41	1
	223.80	106.89	67.88	1
	242.53	91.28	47.63	1
	226.34	75.34	24.44	1
	260.60	27.62	51.94	1
	209.35	57.42	9.30	1
	228.50	102.66	63.21	1
	214.58	63.62	103.81	1
	211.57	60.11	11.19	1
	180.54	40.85	0.11	1
	198.39	41.36	87.75	1
	202.33	48.92	2.17	1
	210.25	58.53	10.06	1
	260.21	27.65	52.24	1
	266.13	13.74	335.04	1
	217.25	66.57	16.17	1
	278.58	27.59	38.63	1
	226.21	33.51	75.71	1
	220.30	69.75	18.92	1
	206.30	54.31	6.98	1
	275.05	90.87	22.05	1
	166.62	80.35	36.18	1
	283.28	88.99	48.48	1
	271.90	90.21	53.33	1
	211.62	60.30	101.26	1
	137.44	34.44	102.23	1
	187.88	46.62	90.47	1
	152.40	20.00	110.03	1
	172.60	41.22	90.56	1
	279.93	27.61	307.75	1
	272.46	90.04	41.20	1
	243.84	37.20	10.92	1
	233.74	80.95	31.19	1
	227.93	33.01	74.65	1
	234.19	81.43	31.96	1
	230.82	100.89	61.09	1
	222.44	16.40	42.84	1
	223.61	36.63	80.07	1
	160.63	49.60	87.44	1
	304.23	97.93	32.34	1
	269.30	27.37	45.52	1
	213.33	45.41	0.37	1
	261.12	27.60	51.57	1
	261.18	89.55	42.59	1
	149.12	59.43	79.38	1
	238.41	83.68	34.87	1
	212.78	61.54	12.23	1
	219.57	69.01	18.26	1
	266.88	92.78	348.70	1
	171.45	48.87	89.24	1
	235.44	81.98	32.46	1
	227.40	76.22	25.42	1
	150.64	57.77	80.62	1
	184.89	43.85	89.82	1
	314.19	105.30	23.60	1
	220.67	70.11	19.25	1
	289.15	28.54	30.81	1
	175.07	41.33	90.29	1
	136.28	34.05	12.91	1
	160.28	41.06	92.58	1
	178.91	45.71	89.99	1
	215.49	64.39	104.46	1
	177.77	34.86	89.71	1
	226.07	104.89	65.81	1
	274.62	85.03	69.65	1
	266.10	27.41	317.89	1
	262.45	75.85	80.98	1
	146.12	35.12	98.52	1
	314.28	74.45	66.75	1
	184.12	61.09	90.17	1
