This file is created for TexTools software, Resmat Corp 
ODF file name: solodf.HODF 

B	500	0 
	46.94	104.16	65.01	1
	54.35	81.33	31.66	1
	60.40	40.82	14.06	1
	90.00	89.99	45.96	1
	33.18	62.05	102.59	1
	39.36	68.83	18.09	1
	65.74	35.09	12.56	1
	61.36	39.40	15.28	1
	43.32	72.66	21.67	1
	62.71	38.37	14.20	1
	330.59	8.98	116.27	1
	88.02	79.20	72.96	1
	38.64	44.68	0.03	1
	47.22	103.93	64.76	1
	37.51	44.73	0.04	1
	51.17	72.90	19.84	1
	332.67	55.41	82.24	1
	39.38	68.74	108.04	1
	59.50	17.84	26.30	1
	1.05	43.56	89.99	1
	32.28	60.91	11.78	1
	12.31	46.62	91.02	1
	331.78	57.13	81.38	1
	20.24	39.41	86.90	1
	29.85	58.09	99.73	1
	38.91	68.33	17.66	1
	88.25	99.56	19.49	1
	88.32	79.34	72.64	1
	89.97	90.07	41.75	1
	77.13	90.84	47.50	1
	17.99	84.27	53.30	1
	38.35	67.74	17.16	1
	44.88	74.07	23.11	1
	47.47	103.67	64.45	1
	358.11	39.39	89.93	1
	37.40	44.99	0.03	1
	78.97	27.58	52.87	1
	348.43	47.54	88.94	1
	38.71	44.64	0.05	1
	50.18	100.96	61.02	1
	39.16	36.00	79.89	1
	89.87	90.30	38.18	1
	84.71	54.11	76.71	1
	23.65	41.46	87.87	1
	332.13	55.78	81.88	1
	47.34	103.80	64.60	1
	359.52	72.14	85.05	1
	67.96	28.85	61.16	1
	88.20	99.56	19.13	1
	29.66	58.34	9.68	1
	357.67	56.87	90.63	1
	44.01	106.68	67.66	1
	64.68	91.13	47.83	1
	46.84	75.76	24.89	1
	79.68	27.65	52.58	1
	28.18	56.08	8.35	1
	49.02	102.03	62.40	1
	33.90	62.84	103.21	1
	30.60	59.01	10.37	1
	359.30	39.46	0.07	1
	15.21	41.27	88.30	1
	19.39	49.45	2.49	1
	29.15	57.29	9.16	1
	79.24	27.70	52.94	1
	327.57	12.66	119.16	1
	36.82	66.10	15.78	1
	65.33	35.85	8.85	1
	42.81	34.32	77.61	1
	40.17	69.62	18.80	1
	24.70	53.04	5.94	1
	89.80	91.12	32.17	1
	343.09	83.15	36.90	1
	89.99	89.89	49.17	1
	89.89	89.75	51.30	1
	30.60	59.32	100.44	1
	321.01	35.12	100.46	1
	6.23	46.93	90.34	1
	341.00	15.54	109.01	1
	354.38	39.89	90.39	1
	76.98	25.29	45.84	1
	89.98	90.16	39.86	1
	63.92	36.96	15.69	1
	55.08	81.79	32.29	1
	44.60	33.78	76.57	1
	55.45	82.31	33.24	1
	51.64	100.15	60.10	1
	51.11	16.67	34.90	1
	41.64	37.88	81.85	1
	343.47	49.65	87.56	1
	89.58	90.94	33.19	1
	89.23	27.37	45.57	1
	32.80	45.36	0.29	1
	80.23	27.63	52.20	1
	83.06	89.66	42.00	1
	330.22	58.39	80.24	1
	60.40	84.60	36.02	1
	31.93	60.57	11.50	1
	39.36	68.80	18.07	1
	52.45	116.32	2.76	1
	353.31	50.08	89.46	1
	57.08	82.86	33.50	1
	48.00	76.72	25.98	1
	331.93	56.67	81.56	1
	3.76	43.52	89.87	1
	86.24	100.01	18.33	1
	40.58	70.02	19.17	1
	61.00	40.55	20.54	1
	356.29	40.00	90.15	1
	319.81	34.70	11.13	1
	343.58	41.04	91.95	1
	359.18	45.97	89.99	1
	35.04	63.61	103.88	1
	355.50	32.11	92.52	1
	46.54	104.50	65.39	1
	89.51	89.01	57.08	1
	59.21	15.97	30.05	1
	83.15	77.66	79.29	1
	327.69	33.29	98.64	1
	89.70	89.34	55.03	1
	1.11	64.50	93.10	1
	41.22	109.33	70.24	1
	43.98	34.33	77.11	1
	26.75	55.23	97.43	1
	25.22	91.33	79.74	1
	28.36	57.29	8.73	1
	315.82	73.44	67.54	1
	275.41	79.07	13.74	1
	296.66	29.79	25.17	1
	276.62	89.79	46.13	1
	325.96	63.02	76.67	1
	320.79	111.24	17.99	1
	294.36	29.24	27.11	1
	323.35	45.01	0.00	1
	308.68	99.51	30.99	1
	285.70	28.14	33.35	1
	314.16	7.60	128.26	1
	270.38	91.91	61.40	1
	305.95	31.51	19.21	1
	312.79	76.06	64.77	1
	311.34	32.97	15.71	1
	282.74	54.37	7.39	1
	329.62	58.70	79.83	1
	316.05	73.22	67.77	1
	285.32	28.08	123.69	1
	321.85	36.42	99.53	1
	346.01	48.02	0.64	1
	324.30	64.82	75.24	1
	339.33	56.62	85.04	1
	325.71	36.64	98.06	1
	325.94	63.01	76.66	1
	319.59	109.96	19.15	1
	270.43	86.08	23.94	1
	270.79	93.18	63.54	1
	270.01	89.93	41.73	1
	285.25	88.82	47.93	1
	307.22	90.00	45.00	1
	345.91	49.36	0.72	1
	310.97	102.24	27.28	1
	312.77	76.12	64.69	1
	292.96	28.98	118.18	1
	299.26	30.26	23.40	1
	270.00	27.37	45.00	1
	343.85	48.57	87.87	1
	341.64	39.87	2.58	1
	315.53	73.71	67.27	1
	327.87	57.86	80.08	1
	270.13	89.68	37.91	1
	278.95	50.40	103.68	1
	314.79	34.01	103.58	1
	335.76	47.98	88.36	1
	316.81	72.53	68.46	1
	17.06	63.42	96.21	1
	296.61	37.55	72.15	1
	270.45	88.27	29.32	1
	350.32	50.29	0.43	1
	358.30	56.51	90.73	1
	319.10	70.34	70.54	1
	296.14	88.62	48.04	1
	310.59	102.17	27.25	1
	270.00	27.37	45.00	1
	347.04	47.55	0.54	1
	317.43	71.95	69.02	1
	326.43	62.47	77.08	1
	19.67	50.29	2.73	1
	359.89	39.26	0.21	1
	303.24	30.86	111.03	1
	7.10	47.36	0.46	1
	347.71	47.40	0.49	1
	275.70	27.46	40.77	1
	270.15	25.68	133.78	1
	328.90	45.12	0.11	1
	279.45	27.64	37.98	1
	288.12	28.36	121.66	1
	318.56	109.12	19.96	1
	21.32	49.54	2.55	1
	272.38	80.80	20.05	1
	347.68	80.94	37.02	1
	312.31	76.41	64.47	1
	270.15	90.35	52.39	1
	320.76	68.66	72.04	1
	358.50	30.94	88.82	1
	343.54	48.63	87.79	1
	275.60	27.46	130.84	1
	340.01	39.75	92.96	1
	270.00	27.37	45.00	1
	270.01	89.85	40.03	1
