50.723	78.854	72.787
82.691	73.985	24.561
69.172	40.871	19.776
89.572	86.604	55.727
23.487	73.170	85.767
9.833	87.672	19.960
49.226	41.577	25.401
83.996	35.165	8.984
40.623	72.535	29.914
77.777	47.718	33.938
85.820	0.775	17.134
89.684	86.937	83.490
14.198	25.553	4.312
57.540	85.863	72.471
20.051	33.812	22.676
88.357	64.064	21.891
8.732	53.144	67.711
59.262	71.236	71.476
15.884	18.729	68.634
7.312	31.307	77.492
16.834	51.725	9.174
21.693	52.443	62.179
7.281	82.265	89.753
17.040	13.632	84.930
24.528	59.304	75.943
16.054	66.060	28.021
84.952	88.788	0.964
89.951	86.977	85.864
88.827	88.660	20.965
85.754	89.586	62.086
3.197	88.956	54.178
35.012	75.932	3.087
43.197	81.815	28.291
46.369	84.691	63.904
14.574	18.210	75.690
58.696	50.112	27.016
88.434	25.524	6.683
2.601	62.974	85.399
9.764	28.435	31.397
39.615	76.079	61.286
24.745	43.785	64.390
87.995	87.660	10.756
86.427	63.419	74.962
10.849	33.550	79.491
1.269	52.200	73.858
48.852	75.195	72.207
1.093	88.451	83.466
51.536	41.254	51.492
89.272	89.346	4.960
15.357	78.796	2.763
230.723	78.854	72.787
262.691	73.985	24.561
249.172	40.871	19.776
269.572	86.604	55.727
203.487	73.170	85.767
189.833	87.672	19.960
229.226	41.577	25.401
263.996	35.165	8.984
220.623	72.535	29.914
257.777	47.718	33.938
265.820	0.775	17.134
269.684	86.937	83.490
194.198	25.553	4.312
237.540	85.863	72.471
200.051	33.812	22.676
268.357	64.064	21.891
188.732	53.144	67.711
239.262	71.236	71.476
195.884	18.729	68.634
187.312	31.307	77.492
196.834	51.725	9.174
201.693	52.443	62.179
187.281	82.265	89.753
197.040	13.632	84.930
204.528	59.304	75.943
196.054	66.060	28.021
264.952	88.788	0.964
269.951	86.977	85.864
268.827	88.660	20.965
265.754	89.586	62.086
183.197	88.956	54.178
215.012	75.932	3.087
223.197	81.815	28.291
226.369	84.691	63.904
194.574	18.210	75.690
238.696	50.112	27.016
268.434	25.524	6.683
182.601	62.974	85.399
189.764	28.435	31.397
219.615	76.079	61.286
204.745	43.785	64.390
267.995	87.660	10.756
266.427	63.419	74.962
190.849	33.550	79.491
181.269	52.200	73.858
228.852	75.195	72.207
181.093	88.451	83.466
231.536	41.254	51.492
269.272	89.346	4.960
195.357	78.796	2.763
309.277	101.146	252.787
277.309	106.015	204.561
290.828	139.129	199.776
270.428	93.396	235.727
336.513	106.830	265.767
350.167	92.328	199.960
310.774	138.423	205.401
276.004	144.835	188.984
319.377	107.465	209.914
282.223	132.282	213.938
274.180	179.225	197.134
270.316	93.063	263.490
345.802	154.447	184.312
302.460	94.137	252.471
339.949	146.188	202.676
271.643	115.936	201.891
351.268	126.856	247.711
300.738	108.764	251.476
344.116	161.271	248.634
352.688	148.693	257.492
343.166	128.275	189.174
338.307	127.557	242.179
352.719	97.735	269.753
342.960	166.368	264.930
335.472	120.696	255.943
343.946	113.940	208.021
275.048	91.212	180.964
270.049	93.023	265.864
271.173	91.340	200.965
274.246	90.414	242.086
356.803	91.044	234.178
324.988	104.068	183.087
316.803	98.185	208.291
313.631	95.309	243.904
345.426	161.790	255.690
301.304	129.888	207.016
271.566	154.476	186.683
357.399	117.026	265.399
350.236	151.565	211.397
320.385	103.921	241.286
335.255	136.215	244.390
272.005	92.340	190.756
273.573	116.581	254.962
349.151	146.450	259.491
358.731	127.800	253.858
311.148	104.805	252.207
358.907	91.549	263.466
308.464	138.746	231.492
270.728	90.654	184.960
344.643	101.204	182.763
129.277	101.146	252.787
97.309	106.015	204.561
110.828	139.129	199.776
90.428	93.396	235.727
156.513	106.830	265.767
170.167	92.328	199.960
130.774	138.423	205.401
96.004	144.835	188.984
139.377	107.465	209.914
102.223	132.282	213.938
94.180	179.225	197.134
90.316	93.063	263.490
165.802	154.447	184.312
122.460	94.137	252.471
159.949	146.188	202.676
91.643	115.936	201.891
171.268	126.856	247.711
120.738	108.764	251.476
164.116	161.271	248.634
172.688	148.693	257.492
163.166	128.275	189.174
158.307	127.557	242.179
172.719	97.735	269.753
162.960	166.368	264.930
155.472	120.696	255.943
163.946	113.940	208.021
95.048	91.212	180.964
90.049	93.023	265.864
91.173	91.340	200.965
94.246	90.414	242.086
176.803	91.044	234.178
144.988	104.068	183.087
136.803	98.185	208.291
133.631	95.309	243.904
165.426	161.790	255.690
121.304	129.888	207.016
91.566	154.476	186.683
177.399	117.026	265.399
170.236	151.565	211.397
140.385	103.921	241.286
155.255	136.215	244.390
92.005	92.340	190.756
93.573	116.581	254.962
169.151	146.450	259.491
178.731	127.800	253.858
131.148	104.805	252.207
178.907	91.549	263.466
128.464	138.746	231.492
90.728	90.654	184.960
164.643	101.204	182.763
